"Plant_id" "Plant_sp" "Plot" "Response" "Type" "Ancistrocerus_sp" "Andrena_sp" "Anthrenus_sp" "Apis_mellifera" "Bombus_terrestris" "Bombylius_sp" "Ceratina_sp" "Chalicodoma_sicula" "Chasmatopterus_sp" "Chelostoma_sp" "Chrysolina_americana" "Dasypoda_sp" "Deilus_sp" "Diodontus_insidiosus" "Diptera_sp1" "Diptera_sp3" "Diptera_sp4" "Diptera_sp6" "Diptera_sp7" "Diptera_sp8" "Episyrphus_sp" "Eristalis_sp" "Halictidae_sp1" "Halictus_sp" "Heliotaurus_ruficollis" "Hylaeus_sp" "Lasioglossum_sp1" "Lasioglossum_sp2" "Lasioglossum_sp3" "Lasioglossum_sp6" "Lindenius_luteiventris" "Lobonyx_aeneus" "Malachius_sp" "Megachile_sp" "Megachilidae_sp" "Microlepidoptera" "Mordellidae_sp" "Mylabris_sp" "Nitidulidae_sp1" "Nomada_sp" "Nustera_distigma" "Oedemera_sp" "Phthiria_sp" "Phthiria_sp1" "Rhyncomyia_cupraea" "Scaeva_sp" "Sphaerophoria_scripta" "Syrphidae_sp3" "Syrphidae_sp4" "Syrphidae_sp5" "Tiphia_morio" "Usia_sp" "Vespidae" "Vespula_sp" "Xylocopa_cantabrita" "N_flowers"
"893" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"894" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"895" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"896" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"897" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"898" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"899" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"900" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"901" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"902" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"903" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"904" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"905" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"906" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"907" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"908" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"909" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"910" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"911" "370" "CLIB" "A" 1 "binomial" 0 0.01137102014295 0.00148746808141409 0.000414756842876276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000812215724496426 0 0 0 0 0.0791806875949752 0.00179463573009767 0 0 0 0 0 0 0 0 0 0 0 0.00161118066294139 0 0 0 0.00680629312523521 0.00730994152046784 0 0 0 0 0 0 0.00436484137546084 0 0 212
"912" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"913" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"914" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"915" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"916" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"917" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"918" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"919" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"920" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"921" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"922" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"923" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"924" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"925" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"926" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"927" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"928" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"929" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"930" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"931" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"932" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"933" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"934" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"935" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"936" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"937" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"938" "371" "CLIB" "A" 1 "binomial" 0 0.00181402604941407 4.69218093736835e-05 0 0.00341353453512269 0 0.00095758688105973 0 0 0 0 0.00616768856800784 0 0 0 0 0 0 0 0 4.69218093736835e-05 0 0.000725610419765628 0 0 0 0 0.0332621566072529 0.000281530856242101 0 0 0 0 0 0 0 0 0 0 0 0.000211046155794272 0 0 0 0.000422092311588544 0 0.0094180949390115 0 0 0 0 0 0.000725610419765628 0.000725610419765628 0 630
"939" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"940" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"941" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"942" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"943" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"944" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"945" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"946" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"947" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"948" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"949" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"950" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"951" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"952" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"953" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"954" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"955" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"956" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
"957" "372" "CLIB" "A" 1 "binomial" 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162510947857656 0 0 0 0 0 0 0 0 0.00471475719000471 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 33
