"","Andrena_sp","Anthophora_sp","Apis_mellifera","Attagenus_sp","Bombus_terrestris","Bombylius_sp","Cantharidae_sp","Colletes_sp","Dasypoda_sp","Diptera_sp7","Episyrphus_sp","Eristalis_sp","Eucera_sp","Eupeodes_sp","Hymenoptera_sp1","Lasioglossum_sp1","Lasioglossum_sp2","Lasioglossum_sp3","Lasioglossum_sp6","Lobonyx_aeneus","Malachius_sp","Malthodes_sp","Megachilidae_sp","Metasyrphus_corollae","Nitidulidae_sp1","Paragus_tibialis","Rhyncomyia_cupraea","Sphaerophoria_scripta","Syrphidae_sp1","Syrphidae_sp2","Syrphidae_sp3","Syrphidae_sp4","Xylocopa_cantabrita"
"131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0.000157462840825568,3.71836436337723e-05,0,0
"132",0,0,0.00058680874201515,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0.00133442572149629,0,0.000191041736006728,0,3.36401818566556e-05,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0.00240035006030584,0,0,0,0,0,0,0
"133",3.71194442839745e-05,0,0.00058680874201515,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,3.36401818566556e-05,0,0,0.00417934190758604,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
"134",0,0,0.00058680874201515,0,0,0,0,0,0,0,0.00351305382309264,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",0,0,0.00058680874201515,0,0,0,0,0,0,0,0,0,0,0,0,0.00146226369115085,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,0
"138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
"139",0,0,0.00058680874201515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0.000866972791170104,0,0,0,0.000107025379516287,0,0,0,0,0,3.71836436337723e-05,0,0
"140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
"141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",0,0,0.00058680874201515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0.000157462840825568,0,0,0
"143",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000524051076339303,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0.000107025379516287,0,0.000565602360793609,0,0.00360354104008325,0,0,0.000510626513992554,0
"144",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0,0,0,0,0.000866972791170104,0,0,0,0,0,0,0,0,0,3.71836436337723e-05,0,0
"145",3.71194442839745e-05,0,0,0,0,0.00741901362317203,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0.000998077520799253,0,0,3.71836436337723e-05,0,0
"146",0,0,0.00058680874201515,0,0,0,0.00067712583120795,0,0,0,0,0,0,0,0,0.00146226369115085,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
"147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,0
"148",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0.000107025379516287,0,0,0,0,0,0,0,0
"149",0,0,0,0.00194981631825232,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510626513992554,0
"151",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0.000866972791170104,0,0,0,0,0,0,0,0,0,3.71836436337723e-05,0.000510626513992554,3.16976588331903e-05
"152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,0
"153",0,0,0,0,0.000466799607082651,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71836436337723e-05,0,0
"154",0,0,0,0.00194981631825232,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71836436337723e-05,0,0
"155",0,0,0,0,0,0.00741901362317203,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,3.71836436337723e-05,0,0
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",0,0.00328801925048616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,0
"158",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0.000866972791170104,0.00417934190758604,0,0,0,0,0,0,0,0,0,0,0
"160",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71836436337723e-05,0,0
"162",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0,0,0.00741901362317203,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,0
"164",0,0,0,0,0.000466799607082651,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0.000565602360793609,0,0,0,0,0,0
"165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0.000107025379516287,0,0,0,0,0,0,0,0
"181",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0.00851080652495,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.16976588331903e-05
"182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183",0,0,0,0,0,0,0,0.00184634705154608,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"184",0,0,0.00058680874201515,0,0.000466799607082651,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0.000866972791170104,0,0,0,0,0,0,0,0,0.000157462840825568,0,0,0
"185",0,0,0.00058680874201515,0,0.000466799607082651,0,0,0,0,0,0,0.000816084596477178,0,0,0,0.00146226369115085,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"186",0,0,0.00058680874201515,0,0.000466799607082651,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0.00851080652495,0,7.56135540833102e-05,0,0,0,0,0,0,0.000565602360793609,0,0,0,0,0,3.16976588331903e-05
"187",0,0,0.00058680874201515,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0.00851080652495,0,7.56135540833102e-05,0,0,0,0,0.000107025379516287,0,0,0,0,0,0,0,0
"188",0,0,0,0,0,0,0,0.00184634705154608,0,0,0,0,0.00012906454238187,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0.000998077520799253,0,0,0,0,0
"189",0,0,0.00058680874201515,0,0,0,0,0.00184634705154608,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0.000866972791170104,0,0,0,0,0,0,0,0,0,0,0,0
"190",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"191",0,0.00328801925048616,0.00058680874201515,0,0.000466799607082651,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71836436337723e-05,0,0
"193",0,0,0.00058680874201515,0,0,0,0,0,0.00198715377567042,0,0,0,0,0,0,0,0.000191041736006728,0,3.36401818566556e-05,7.56135540833102e-05,0.000866972791170104,0,0,0.000368836002594031,0,0,0,0,0,0,0,0,0
"194",0,0,0,0,0,0,0,0.00184634705154608,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"195",0,0,0,0,0,0,0,0.00184634705154608,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"196",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"197",0,0,0.00058680874201515,0.00194981631825232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000866972791170104,0,0,0,0.000107025379516287,0,0,0,0,0,0,0,0
"198",0,0,0,0,0,0,0,0.00184634705154608,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0.000998077520799253,0,0,0,0,0
"199",0,0,0,0.00194981631825232,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200",0,0,0,0,0,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0.000157462840825568,0,0,0
"201",0,0,0.00058680874201515,0.00194981631825232,0,0,0,0,0,0.000161904138375862,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0.00851080652495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"202",0,0,0,0,0,0,0,0.00184634705154608,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203",0,0,0.00058680874201515,0,0.000466799607082651,0,0,0,0,0,0,0.000816084596477178,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0.000157462840825568,0,0,0
"205",3.71194442839745e-05,0,0.00058680874201515,0,0,0,0,0,0.00198715377567042,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"209",0,0,0.00058680874201515,0.00194981631825232,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191041736006728,0,0,7.56135540833102e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
